asset_id,asset_name,asset_type,owner,department,criticality,operating_system
AST01100,OPS-RTR-0010,Router,Michael,Operations,Medium,Cisco IOS
AST01101,FIN-LAP-0015,Laptop,Debbie,Finance,Low,macOS Sonoma
AST01102,MKT-SRV-0018,Server,Scott,Marketing,Low,CentOS 7
AST01103,FIN-PC-0015,Workstation,Sharon,Finance,Medium,Ubuntu Linux
AST01104,FIN-IOT-0019,IoT Device,Jessica,Finance,Medium,Embedded Firmware
AST01105,FIN-RTR-0012,Router,John,Finance,Low,Cisco IOS
AST01106,OPS-SW-0013,Switch,Rebecca,Operations,Medium,Cisco IOS
AST01107,SAL-SW-0015,Switch,Bradley,Sales,High,Arista EOS
AST01108,OPS-SW-0014,Switch,Amanda,Operations,Low,Cisco IOS
AST01109,IT-SRV-0013,Server,Richard,IT,Low,CentOS 7
AST01110,HR-FW-0016,Firewall,John,HR,Medium,Cisco ASA OS
AST01111,LEG-SW-0020,Switch,Brian,Legal,Low,Arista EOS
AST01112,MKT-PC-0014,Workstation,Kimberly,Marketing,Low,Ubuntu Linux
AST01113,LEG-SW-0021,Switch,Alexander,Legal,Low,Cisco IOS
AST01114,ENG-PRT-0012,Printer,Andrea,Engineering,Medium,Embedded Firmware
AST01115,ENG-MOB-0015,Mobile Device,Shelley,Engineering,High,iOS 17
AST01116,LEG-LAP-0020,Laptop,Douglas,Legal,Medium,Windows 11
AST01117,IT-DB-0017,Database,James,IT,Medium,Windows Server 2022
AST01118,IT-LAP-0020,Laptop,Cathy,IT,Low,macOS Ventura
AST01119,ENG-FW-0020,Firewall,William,Engineering,Critical,FortiOS
AST01120,HR-LAP-0018,Laptop,Darlene,HR,Medium,macOS Ventura
AST01121,IT-IOT-0010,IoT Device,Lisa,IT,Medium,Embedded Firmware
AST01122,FIN-PC-0016,Workstation,Greg,Finance,Critical,Ubuntu Linux
AST01123,HR-FW-0017,Firewall,Kyle,HR,Medium,FortiOS
AST01124,OPS-FW-0025,Firewall,Kevin,Operations,Low,PAN-OS
AST01125,MKT-PRT-0008,Printer,Brandon,Marketing,Critical,Embedded Firmware
AST01126,SAL-LAP-0010,Laptop,Pamela,Sales,High,macOS Sonoma
AST01127,FIN-FW-0021,Firewall,Krista,Finance,Low,PAN-OS
AST01128,FIN-LAP-0016,Laptop,Jennifer,Finance,High,macOS Ventura
AST01129,ENG-RTR-0011,Router,Adam,Engineering,Low,Cisco IOS
AST01130,HR-PRT-0013,Printer,Megan,HR,High,Embedded Firmware
AST01131,IT-PRT-0008,Printer,Julie,IT,High,Embedded Firmware
AST01132,OPS-SRV-0017,Server,Steven,Operations,Medium,Ubuntu Server 22.04
AST01133,HR-SW-0014,Switch,Judy,HR,High,Cisco IOS
AST01134,IT-PC-0017,Workstation,Shaun,IT,Medium,Ubuntu Linux
AST01135,FIN-PRT-0013,Printer,Jeremy,Finance,Low,Embedded Firmware
AST01136,MKT-PRT-0009,Printer,Daniel,Marketing,Critical,Embedded Firmware
AST01137,MKT-SW-0012,Switch,Jesse,Marketing,Medium,Cisco IOS
AST01138,LEG-PC-0013,Workstation,Benjamin,Legal,High,Windows 10
AST01139,OPS-PRT-0020,Printer,Matthew,Operations,Low,Embedded Firmware
AST01140,OPS-MOB-0012,Mobile Device,Kara,Operations,High,Android 14
AST01141,IT-IOT-0011,IoT Device,Heather,IT,Critical,Embedded Firmware
AST01142,ENG-FW-0021,Firewall,Megan,Engineering,Medium,PAN-OS
AST01143,MKT-FW-0012,Firewall,Jennifer,Marketing,Critical,PAN-OS
AST01144,HR-DB-0019,Database,Joseph,HR,Low,Ubuntu Server 22.04
AST01145,HR-IOT-0015,IoT Device,Angela,HR,Medium,Embedded Firmware
AST01146,IT-PC-0018,Workstation,Ryan,IT,Low,Windows 11
AST01147,ENG-PRT-0013,Printer,Kristina,Engineering,Medium,Embedded Firmware
AST01148,SAL-RTR-0022,Router,Alexandra,Sales,Low,Cisco IOS
AST01149,MKT-DB-0015,Database,Joseph,Marketing,Low,Windows Server 2022
AST01150,SAL-IOT-0009,IoT Device,Dawn,Sales,Medium,Embedded Firmware
AST01151,SAL-FW-0019,Firewall,Tammy,Sales,Medium,Cisco ASA OS
AST01152,ENG-DB-0012,Database,Jay,Engineering,Low,Oracle Linux
AST01153,IT-SRV-0014,Server,Nicole,IT,Critical,Ubuntu Server 22.04
AST01154,LEG-LAP-0021,Laptop,Alexis,Legal,Low,Windows 10
AST01155,HR-RTR-0013,Router,Jorge,HR,Low,Cisco IOS
AST01156,SAL-DB-0015,Database,Joel,Sales,Low,Ubuntu Server 22.04
AST01157,MKT-MOB-0012,Mobile Device,Julia,Marketing,Medium,Android 14
AST01158,IT-PRT-0009,Printer,Shirley,IT,High,Embedded Firmware
AST01159,IT-DB-0018,Database,Julie,IT,Low,Ubuntu Server 22.04
AST01160,LEG-SRV-0014,Server,Mark,Legal,High,Ubuntu Server 22.04
AST01161,IT-DB-0019,Database,Nicole,IT,Medium,Oracle Linux
AST01162,MKT-LAP-0012,Laptop,Mark,Marketing,High,Windows 10
AST01163,ENG-FW-0022,Firewall,John,Engineering,High,Cisco ASA OS
AST01164,ENG-PRT-0014,Printer,Rebecca,Engineering,Medium,Embedded Firmware
AST01165,ENG-SW-0009,Switch,Crystal,Engineering,High,Cisco IOS
AST01166,LEG-LAP-0022,Laptop,Heather,Legal,Critical,Windows 11
AST01167,LEG-DB-0014,Database,Elizabeth,Legal,Critical,Oracle Linux
AST01168,IT-SW-0012,Switch,Tiffany,IT,High,Arista EOS
AST01169,LEG-PRT-0012,Printer,Terrance,Legal,High,Embedded Firmware
AST01170,IT-FW-0014,Firewall,Mary,IT,High,Cisco ASA OS
AST01171,HR-MOB-0012,Mobile Device,Heidi,HR,Low,Android 14
AST01172,LEG-LAP-0023,Laptop,Meredith,Legal,Medium,macOS Ventura
AST01173,OPS-IOT-0013,IoT Device,Samuel,Operations,Medium,Embedded Firmware
AST01174,LEG-SW-0022,Switch,Jenny,Legal,Low,Arista EOS
AST01175,HR-SRV-0013,Server,Ashley,HR,Medium,Windows Server 2019
AST01176,MKT-MOB-0013,Mobile Device,Kyle,Marketing,Medium,iOS 17
AST01177,IT-SW-0013,Switch,Jason,IT,High,Arista EOS
AST01178,MKT-SRV-0019,Server,Cindy,Marketing,High,CentOS 7
AST01179,HR-FW-0018,Firewall,Christian,HR,High,FortiOS
AST01180,LEG-MOB-0016,Mobile Device,Renee,Legal,Low,iOS 17
AST01181,HR-SRV-0014,Server,Duane,HR,Low,Windows Server 2022
AST01182,HR-SRV-0015,Server,Anthony,HR,Low,Ubuntu Server 22.04
AST01183,IT-PC-0019,Workstation,Daniel,IT,Low,Windows 10
AST01184,FIN-FW-0022,Firewall,Sarah,Finance,Low,PAN-OS
AST01185,FIN-MOB-0017,Mobile Device,Michael,Finance,Medium,Android 14
AST01186,LEG-PRT-0013,Printer,Donald,Legal,High,Embedded Firmware
AST01187,HR-LAP-0019,Laptop,Anthony,HR,Low,macOS Sonoma
AST01188,FIN-LAP-0017,Laptop,Bobby,Finance,Medium,macOS Sonoma
AST01189,SAL-SW-0016,Switch,Heather,Sales,Medium,Arista EOS
AST01190,SAL-FW-0020,Firewall,Cynthia,Sales,Medium,FortiOS
AST01191,HR-SRV-0016,Server,Heidi,HR,High,CentOS 7
AST01192,LEG-RTR-0012,Router,Jillian,Legal,High,Cisco IOS
AST01193,MKT-LAP-0013,Laptop,Cameron,Marketing,High,Windows 10
AST01194,FIN-IOT-0020,IoT Device,Brittany,Finance,Low,Embedded Firmware
AST01195,ENG-FW-0023,Firewall,Michael,Engineering,Medium,FortiOS
AST01196,ENG-IOT-0012,IoT Device,Lisa,Engineering,Medium,Embedded Firmware
AST01197,IT-IOT-0012,IoT Device,Lori,IT,Low,Embedded Firmware
AST01198,IT-RTR-0015,Router,Patricia,IT,Medium,JunOS
AST01199,HR-PC-0020,Workstation,Cameron,HR,Low,Windows 10
AST01200,IT-MOB-0014,Mobile Device,Mindy,IT,Low,Android 14
AST01201,IT-SRV-0015,Server,Robin,IT,Low,Ubuntu Server 22.04
AST01202,MKT-SRV-0020,Server,Sheryl,Marketing,Low,Windows Server 2022
AST01203,ENG-SW-0010,Switch,Daniel,Engineering,High,Arista EOS
AST01204,LEG-SW-0023,Switch,Jamie,Legal,Medium,Arista EOS
AST01205,HR-IOT-0016,IoT Device,Daniel,HR,Medium,Embedded Firmware
AST01206,HR-SW-0015,Switch,Austin,HR,Medium,Cisco IOS
AST01207,SAL-FW-0021,Firewall,Melanie,Sales,Medium,Cisco ASA OS
AST01208,OPS-LAP-0016,Laptop,Lisa,Operations,High,macOS Sonoma
AST01209,ENG-MOB-0016,Mobile Device,Cynthia,Engineering,Medium,iOS 17
AST01210,FIN-LAP-0018,Laptop,Mandy,Finance,Medium,macOS Ventura
AST01211,ENG-LAP-0018,Laptop,Crystal,Engineering,Low,Windows 11
AST01212,ENG-SW-0011,Switch,Karl,Engineering,High,Arista EOS
AST01213,OPS-MOB-0013,Mobile Device,Cory,Operations,Medium,Android 14
AST01214,HR-LAP-0020,Laptop,Corey,HR,High,Windows 10
AST01215,MKT-SRV-0021,Server,Katherine,Marketing,Low,Windows Server 2022
AST01216,FIN-PRT-0014,Printer,Jamie,Finance,High,Embedded Firmware
AST01217,MKT-LAP-0014,Laptop,Luis,Marketing,High,macOS Sonoma
AST01218,LEG-MOB-0017,Mobile Device,Rodney,Legal,Low,Android 14
AST01219,FIN-PC-0017,Workstation,Andrew,Finance,Low,Ubuntu Linux
AST01220,SAL-MOB-0016,Mobile Device,Jonathan,Sales,Low,iOS 17
AST01221,OPS-SRV-0018,Server,Justin,Operations,High,CentOS 7
AST01222,SAL-FW-0022,Firewall,Jennifer,Sales,Low,PAN-OS
AST01223,OPS-SW-0015,Switch,Micheal,Operations,Low,Cisco IOS
AST01224,ENG-MOB-0017,Mobile Device,Manuel,Engineering,Low,Android 14
AST01225,LEG-PRT-0014,Printer,Tamara,Legal,Low,Embedded Firmware
AST01226,MKT-PRT-0010,Printer,William,Marketing,Medium,Embedded Firmware
AST01227,SAL-FW-0023,Firewall,Melissa,Sales,Critical,PAN-OS
AST01228,FIN-MOB-0018,Mobile Device,Christine,Finance,Medium,iOS 17
AST01229,HR-RTR-0014,Router,Anthony,HR,Medium,Cisco IOS
AST01230,OPS-SW-0016,Switch,Robert,Operations,Low,Arista EOS
AST01231,IT-DB-0020,Database,Samuel,IT,Low,Windows Server 2022
AST01232,IT-IOT-0013,IoT Device,Kendra,IT,Medium,Embedded Firmware
AST01233,HR-PC-0021,Workstation,Michael,HR,Critical,Windows 11
AST01234,IT-SW-0014,Switch,Janet,IT,High,Arista EOS
AST01235,OPS-RTR-0011,Router,Amanda,Operations,Medium,JunOS
AST01236,LEG-DB-0015,Database,Jay,Legal,Low,Windows Server 2022
AST01237,HR-DB-0020,Database,Michelle,HR,High,Oracle Linux
AST01238,IT-PC-0020,Workstation,Christopher,IT,Critical,Ubuntu Linux
AST01239,SAL-SRV-0012,Server,Lori,Sales,High,Ubuntu Server 22.04
AST01240,OPS-DB-0014,Database,George,Operations,Medium,Ubuntu Server 22.04
AST01241,SAL-FW-0024,Firewall,Aaron,Sales,Medium,PAN-OS
AST01242,HR-SW-0016,Switch,James,HR,High,Cisco IOS
AST01243,OPS-SRV-0019,Server,Kathleen,Operations,High,Windows Server 2019
AST01244,ENG-SW-0012,Switch,Tiffany,Engineering,Medium,Arista EOS
AST01245,IT-SW-0015,Switch,Adam,IT,Medium,Cisco IOS
AST01246,FIN-LAP-0019,Laptop,Travis,Finance,Medium,Windows 10
AST01247,HR-FW-0019,Firewall,Travis,HR,Medium,FortiOS
AST01248,FIN-PRT-0015,Printer,Laura,Finance,High,Embedded Firmware
AST01249,ENG-DB-0013,Database,Jack,Engineering,Medium,Ubuntu Server 22.04
AST01250,LEG-RTR-0013,Router,Troy,Legal,Medium,JunOS
AST01251,OPS-SW-0017,Switch,Michael,Operations,High,Arista EOS
AST01252,OPS-IOT-0014,IoT Device,Marie,Operations,Critical,Embedded Firmware
AST01253,ENG-PRT-0015,Printer,Jorge,Engineering,Medium,Embedded Firmware
AST01254,IT-FW-0015,Firewall,Sherry,IT,Medium,PAN-OS
AST01255,FIN-IOT-0021,IoT Device,Justin,Finance,Low,Embedded Firmware
AST01256,HR-SRV-0017,Server,Jason,HR,Medium,Windows Server 2019
AST01257,SAL-MOB-0017,Mobile Device,Holly,Sales,Low,Android 14
AST01258,FIN-FW-0023,Firewall,Tyrone,Finance,High,FortiOS
AST01259,HR-FW-0020,Firewall,Daniel,HR,Medium,FortiOS
AST01260,LEG-SRV-0015,Server,Dana,Legal,Medium,Windows Server 2019
AST01261,LEG-FW-0016,Firewall,Christopher,Legal,Medium,PAN-OS
AST01262,SAL-PRT-0015,Printer,Kristin,Sales,Medium,Embedded Firmware
AST01263,SAL-IOT-0010,IoT Device,Heidi,Sales,Critical,Embedded Firmware
AST01264,SAL-PC-0013,Workstation,Kristin,Sales,Critical,Ubuntu Linux
AST01265,FIN-IOT-0022,IoT Device,Courtney,Finance,Medium,Embedded Firmware
AST01266,IT-MOB-0015,Mobile Device,Michael,IT,Low,iOS 17
AST01267,ENG-SRV-0021,Server,Richard,Engineering,Medium,Windows Server 2022
AST01268,SAL-PRT-0016,Printer,Ralph,Sales,High,Embedded Firmware
AST01269,SAL-IOT-0011,IoT Device,Pamela,Sales,High,Embedded Firmware
AST01270,IT-DB-0021,Database,Christopher,IT,Low,Oracle Linux
AST01271,ENG-PC-0020,Workstation,Pamela,Engineering,Low,Windows 10
AST01272,OPS-SRV-0020,Server,Anthony,Operations,High,Windows Server 2022
AST01273,MKT-FW-0013,Firewall,Jamie,Marketing,Medium,Cisco ASA OS
AST01274,IT-IOT-0014,IoT Device,Jose,IT,Low,Embedded Firmware
AST01275,FIN-PRT-0016,Printer,Rachel,Finance,High,Embedded Firmware
AST01276,MKT-DB-0016,Database,Walter,Marketing,Critical,Windows Server 2022
AST01277,ENG-PC-0021,Workstation,Nicolas,Engineering,Medium,Windows 10
AST01278,FIN-MOB-0019,Mobile Device,Nicole,Finance,High,iOS 17
AST01279,OPS-PRT-0021,Printer,Jesus,Operations,Low,Embedded Firmware
AST01280,OPS-DB-0015,Database,Steven,Operations,High,Windows Server 2022
AST01281,IT-FW-0016,Firewall,Amanda,IT,Low,PAN-OS
AST01282,OPS-IOT-0015,IoT Device,Karen,Operations,Medium,Embedded Firmware
AST01283,SAL-FW-0025,Firewall,Karen,Sales,Medium,Cisco ASA OS
AST01284,IT-IOT-0015,IoT Device,Debbie,IT,Medium,Embedded Firmware
AST01285,SAL-DB-0016,Database,Michael,Sales,Medium,Ubuntu Server 22.04
AST01286,ENG-PRT-0016,Printer,Mark,Engineering,Critical,Embedded Firmware
AST01287,IT-PRT-0010,Printer,Eric,IT,Medium,Embedded Firmware
AST01288,SAL-FW-0026,Firewall,Megan,Sales,Low,FortiOS
AST01289,LEG-LAP-0024,Laptop,Ebony,Legal,Medium,macOS Sonoma
AST01290,LEG-SW-0024,Switch,Judy,Legal,Medium,Arista EOS
AST01291,SAL-PRT-0017,Printer,Gavin,Sales,High,Embedded Firmware
AST01292,HR-PRT-0014,Printer,Scott,HR,Medium,Embedded Firmware
AST01293,LEG-IOT-0010,IoT Device,Kiara,Legal,Low,Embedded Firmware
AST01294,SAL-SW-0017,Switch,Beth,Sales,High,Arista EOS
AST01295,OPS-IOT-0016,IoT Device,David,Operations,Medium,Embedded Firmware
AST01296,OPS-SRV-0021,Server,Steven,Operations,Medium,CentOS 7
AST01297,SAL-RTR-0023,Router,Nicole,Sales,Low,Cisco IOS
AST01298,OPS-PRT-0022,Printer,John,Operations,Medium,Embedded Firmware
AST01299,OPS-MOB-0014,Mobile Device,James,Operations,High,Android 14
AST01300,OPS-PRT-0023,Printer,Kevin,Operations,Low,Embedded Firmware
AST01301,LEG-IOT-0011,IoT Device,Jacqueline,Legal,Medium,Embedded Firmware
AST01302,HR-SW-0017,Switch,Megan,HR,High,Cisco IOS
AST01303,OPS-MOB-0015,Mobile Device,Eric,Operations,Low,Android 14
AST01304,MKT-PRT-0011,Printer,Eric,Marketing,Low,Embedded Firmware
AST01305,HR-LAP-0021,Laptop,John,HR,Low,Windows 10
AST01306,SAL-SRV-0013,Server,Mark,Sales,Medium,Windows Server 2022
AST01307,HR-DB-0021,Database,Alexa,HR,Low,Oracle Linux
AST01308,FIN-SRV-0014,Server,Eugene,Finance,Medium,Windows Server 2019
AST01309,SAL-DB-0017,Database,Mark,Sales,High,Windows Server 2022
AST01310,ENG-DB-0014,Database,Jaime,Engineering,Medium,Oracle Linux
AST01311,SAL-IOT-0012,IoT Device,Theresa,Sales,Low,Embedded Firmware
AST01312,HR-LAP-0022,Laptop,Jessica,HR,Low,Windows 10
AST01313,HR-PC-0022,Workstation,Cristian,HR,Medium,Ubuntu Linux
AST01314,SAL-LAP-0011,Laptop,Suzanne,Sales,Medium,Windows 10
AST01315,SAL-FW-0027,Firewall,Craig,Sales,Medium,FortiOS
AST01316,IT-SW-0016,Switch,Patrick,IT,Low,Arista EOS
AST01317,OPS-DB-0016,Database,Tonya,Operations,Medium,Ubuntu Server 22.04
AST01318,IT-PRT-0011,Printer,Laura,IT,Critical,Embedded Firmware
AST01319,SAL-SRV-0014,Server,Jessica,Sales,High,Ubuntu Server 22.04
AST01320,HR-PRT-0015,Printer,Ryan,HR,Medium,Embedded Firmware
AST01321,ENG-MOB-0018,Mobile Device,James,Engineering,High,iOS 17
AST01322,ENG-PRT-0017,Printer,Dana,Engineering,High,Embedded Firmware
AST01323,LEG-MOB-0018,Mobile Device,Daniel,Legal,Critical,iOS 17
AST01324,SAL-PRT-0018,Printer,Jamie,Sales,Low,Embedded Firmware
AST01325,SAL-PC-0014,Workstation,Paul,Sales,Medium,Ubuntu Linux
AST01326,HR-SW-0018,Switch,Austin,HR,Medium,Cisco IOS
AST01327,LEG-DB-0016,Database,Raymond,Legal,Medium,Ubuntu Server 22.04
AST01328,SAL-SW-0018,Switch,Krystal,Sales,High,Cisco IOS
AST01329,MKT-FW-0014,Firewall,Heather,Marketing,High,FortiOS
AST01330,HR-IOT-0017,IoT Device,Vincent,HR,High,Embedded Firmware
AST01331,MKT-IOT-0010,IoT Device,Cynthia,Marketing,Medium,Embedded Firmware
AST01332,MKT-LAP-0015,Laptop,Steven,Marketing,Medium,Windows 10
AST01333,SAL-DB-0018,Database,Donald,Sales,High,Oracle Linux
AST01334,LEG-RTR-0014,Router,Cassandra,Legal,Medium,JunOS
AST01335,HR-LAP-0023,Laptop,Richard,HR,Medium,Windows 11
AST01336,FIN-DB-0015,Database,Joyce,Finance,Low,Windows Server 2022
AST01337,LEG-PRT-0015,Printer,Rebecca,Legal,High,Embedded Firmware
AST01338,FIN-PRT-0017,Printer,Russell,Finance,Medium,Embedded Firmware
AST01339,HR-PRT-0016,Printer,Audrey,HR,High,Embedded Firmware
AST01340,IT-LAP-0021,Laptop,Kaitlyn,IT,High,macOS Sonoma
AST01341,OPS-FW-0026,Firewall,Robert,Operations,Critical,FortiOS
AST01342,LEG-IOT-0012,IoT Device,Jeremy,Legal,High,Embedded Firmware
AST01343,ENG-SW-0013,Switch,Jennifer,Engineering,Medium,Arista EOS
AST01344,FIN-PC-0018,Workstation,Nicole,Finance,High,Windows 10
AST01345,MKT-PC-0015,Workstation,Kim,Marketing,Medium,Ubuntu Linux
AST01346,SAL-SW-0019,Switch,Isabel,Sales,Medium,Arista EOS
AST01347,IT-RTR-0016,Router,Melissa,IT,High,Cisco IOS
AST01348,ENG-PRT-0018,Printer,Erin,Engineering,Low,Embedded Firmware
AST01349,HR-FW-0021,Firewall,Darlene,HR,Medium,PAN-OS
AST01350,FIN-RTR-0013,Router,Shawn,Finance,Medium,Cisco IOS
AST01351,SAL-LAP-0012,Laptop,Lawrence,Sales,Medium,macOS Sonoma
AST01352,OPS-SRV-0022,Server,Courtney,Operations,Low,Windows Server 2022
AST01353,ENG-FW-0024,Firewall,Corey,Engineering,Low,Cisco ASA OS
AST01354,IT-SRV-0016,Server,Robert,IT,Critical,Ubuntu Server 22.04
AST01355,FIN-DB-0016,Database,Kimberly,Finance,Medium,Ubuntu Server 22.04
AST01356,IT-LAP-0022,Laptop,Jennifer,IT,Medium,macOS Ventura
AST01357,OPS-PC-0012,Workstation,Crystal,Operations,High,Windows 10
AST01358,ENG-PRT-0019,Printer,John,Engineering,High,Embedded Firmware
AST01359,MKT-SRV-0022,Server,Rodney,Marketing,Medium,Windows Server 2019
AST01360,OPS-DB-0017,Database,Spencer,Operations,High,Windows Server 2022
AST01361,ENG-PRT-0020,Printer,Christy,Engineering,Medium,Embedded Firmware
AST01362,OPS-LAP-0017,Laptop,Robert,Operations,Medium,macOS Sonoma
AST01363,SAL-SW-0020,Switch,Emma,Sales,High,Arista EOS
AST01364,LEG-LAP-0025,Laptop,Sarah,Legal,Critical,Windows 11
AST01365,ENG-IOT-0013,IoT Device,Isaac,Engineering,Low,Embedded Firmware
AST01366,LEG-IOT-0013,IoT Device,Destiny,Legal,Medium,Embedded Firmware
AST01367,HR-SW-0019,Switch,Kimberly,HR,Low,Cisco IOS
AST01368,MKT-PRT-0012,Printer,Paul,Marketing,Medium,Embedded Firmware
AST01369,ENG-FW-0025,Firewall,Tracy,Engineering,Medium,FortiOS
AST01370,SAL-SW-0021,Switch,Theresa,Sales,Low,Cisco IOS
AST01371,MKT-RTR-0013,Router,Benjamin,Marketing,Critical,Cisco IOS
AST01372,FIN-DB-0017,Database,Amy,Finance,Low,Oracle Linux
AST01373,FIN-FW-0024,Firewall,Eugene,Finance,Medium,FortiOS
AST01374,FIN-FW-0025,Firewall,Kimberly,Finance,High,FortiOS
AST01375,MKT-LAP-0016,Laptop,Shelia,Marketing,Critical,Windows 10
AST01376,MKT-PC-0016,Workstation,April,Marketing,Critical,Windows 10
AST01377,MKT-SW-0013,Switch,Craig,Marketing,High,Cisco IOS
AST01378,LEG-SW-0025,Switch,Autumn,Legal,Critical,Cisco IOS
AST01379,HR-IOT-0018,IoT Device,Amber,HR,Low,Embedded Firmware
AST01380,IT-LAP-0023,Laptop,Jennifer,IT,Low,Windows 10
AST01381,MKT-IOT-0011,IoT Device,William,Marketing,High,Embedded Firmware
AST01382,LEG-DB-0017,Database,Danielle,Legal,Critical,Windows Server 2022
AST01383,FIN-IOT-0023,IoT Device,Maria,Finance,High,Embedded Firmware
AST01384,FIN-RTR-0014,Router,Aimee,Finance,Medium,JunOS
AST01385,OPS-PC-0013,Workstation,Robert,Operations,Critical,Windows 10
AST01386,LEG-IOT-0014,IoT Device,Stacy,Legal,Medium,Embedded Firmware
AST01387,SAL-SW-0022,Switch,Jason,Sales,High,Cisco IOS
AST01388,OPS-SW-0018,Switch,Gabrielle,Operations,Low,Cisco IOS
AST01389,SAL-SRV-0015,Server,Philip,Sales,Low,Windows Server 2019
AST01390,FIN-SRV-0015,Server,Kathryn,Finance,Medium,Windows Server 2019
AST01391,ENG-DB-0015,Database,David,Engineering,Medium,Windows Server 2022
AST01392,HR-FW-0022,Firewall,Tracey,HR,Medium,Cisco ASA OS
AST01393,HR-FW-0023,Firewall,Michael,HR,High,PAN-OS
AST01394,IT-LAP-0024,Laptop,Brian,IT,High,macOS Ventura
AST01395,LEG-SW-0026,Switch,Joshua,Legal,Medium,Cisco IOS
AST01396,IT-PC-0021,Workstation,Ricardo,IT,Medium,Ubuntu Linux
AST01397,IT-PC-0022,Workstation,Alexander,IT,Medium,Windows 10
AST01398,IT-LAP-0025,Laptop,Robert,IT,Low,macOS Sonoma
AST01399,FIN-SW-0024,Switch,Robert,Finance,Medium,Arista EOS
AST01400,MKT-LAP-0017,Laptop,Helen,Marketing,Medium,macOS Ventura
AST01401,IT-SRV-0017,Server,Michael,IT,Low,CentOS 7
AST01402,OPS-LAP-0018,Laptop,Joseph,Operations,High,macOS Ventura
AST01403,SAL-IOT-0013,IoT Device,Jeffrey,Sales,Low,Embedded Firmware
AST01404,SAL-PC-0015,Workstation,Judith,Sales,Low,Windows 10
AST01405,OPS-PC-0014,Workstation,Shelby,Operations,Low,Ubuntu Linux
AST01406,IT-MOB-0016,Mobile Device,Alison,IT,Medium,iOS 17
AST01407,IT-DB-0022,Database,Jeffery,IT,Low,Ubuntu Server 22.04
AST01408,FIN-FW-0026,Firewall,Laurie,Finance,Critical,Cisco ASA OS
AST01409,IT-DB-0023,Database,Philip,IT,Low,Ubuntu Server 22.04
AST01410,FIN-MOB-0020,Mobile Device,Jason,Finance,High,Android 14
AST01411,OPS-FW-0027,Firewall,David,Operations,Low,FortiOS
AST01412,OPS-FW-0028,Firewall,Kimberly,Operations,Low,PAN-OS
AST01413,LEG-LAP-0026,Laptop,Lisa,Legal,Low,Windows 10
AST01414,HR-MOB-0013,Mobile Device,Cynthia,HR,Low,Android 14
AST01415,FIN-DB-0018,Database,Taylor,Finance,Medium,Ubuntu Server 22.04
AST01416,MKT-FW-0015,Firewall,Anna,Marketing,Low,PAN-OS
AST01417,ENG-RTR-0012,Router,Jeremy,Engineering,Low,JunOS
AST01418,SAL-SRV-0016,Server,Tamara,Sales,Low,CentOS 7
AST01419,SAL-PC-0016,Workstation,Michael,Sales,High,Ubuntu Linux
AST01420,HR-LAP-0024,Laptop,Danielle,HR,Low,macOS Sonoma
AST01421,IT-PC-0023,Workstation,Lori,IT,Low,Ubuntu Linux
AST01422,MKT-SW-0014,Switch,Lisa,Marketing,Low,Arista EOS
AST01423,LEG-RTR-0015,Router,Taylor,Legal,Low,JunOS
AST01424,ENG-SRV-0022,Server,Kelly,Engineering,Low,Windows Server 2019
AST01425,LEG-FW-0017,Firewall,Amy,Legal,Medium,Cisco ASA OS
AST01426,MKT-LAP-0018,Laptop,David,Marketing,Low,macOS Ventura
AST01427,FIN-FW-0027,Firewall,Martha,Finance,Low,Cisco ASA OS
AST01428,OPS-LAP-0019,Laptop,Michael,Operations,High,macOS Sonoma
AST01429,ENG-IOT-0014,IoT Device,Melissa,Engineering,Medium,Embedded Firmware
AST01430,IT-PRT-0012,Printer,Joseph,IT,High,Embedded Firmware
AST01431,OPS-SW-0019,Switch,Nicholas,Operations,Medium,Cisco IOS
AST01432,MKT-MOB-0014,Mobile Device,Jon,Marketing,Low,iOS 17
AST01433,LEG-DB-0018,Database,Ronald,Legal,High,Windows Server 2022
AST01434,HR-MOB-0014,Mobile Device,Jacob,HR,Low,iOS 17
AST01435,ENG-SW-0014,Switch,Aaron,Engineering,Medium,Cisco IOS
AST01436,LEG-MOB-0019,Mobile Device,Jennifer,Legal,Low,Android 14
AST01437,HR-RTR-0015,Router,Juan,HR,Medium,Cisco IOS
AST01438,ENG-SW-0015,Switch,John,Engineering,High,Arista EOS
AST01439,OPS-LAP-0020,Laptop,Kevin,Operations,High,Windows 11
AST01440,IT-DB-0024,Database,Timothy,IT,High,Oracle Linux
AST01441,MKT-SW-0015,Switch,Roy,Marketing,High,Arista EOS
AST01442,HR-SW-0020,Switch,Dana,HR,Medium,Cisco IOS
AST01443,LEG-IOT-0015,IoT Device,Donna,Legal,Medium,Embedded Firmware
AST01444,IT-SW-0017,Switch,Michael,IT,Medium,Cisco IOS
AST01445,SAL-PRT-0019,Printer,Sarah,Sales,Low,Embedded Firmware
AST01446,MKT-PRT-0013,Printer,Melissa,Marketing,Low,Embedded Firmware
AST01447,OPS-DB-0018,Database,Brian,Operations,High,Ubuntu Server 22.04
AST01448,MKT-DB-0017,Database,Maria,Marketing,Low,Windows Server 2022
AST01449,SAL-SRV-0017,Server,Rebecca,Sales,Medium,Windows Server 2019
AST01450,IT-SW-0018,Switch,Kristen,IT,Low,Cisco IOS
AST01451,HR-DB-0022,Database,Donald,HR,Medium,Windows Server 2022
